Олигархи;http://inostrankabooks.ru/img/book/w240/978-5-98720-034-6.jpg;Отдельные проекты (Издательство «КоЛибри»);Дэвид Хоффман; Ходорковский. Лужков. Чубайс. Березовский. Гусинский. Смоленский. К концу 1990-х эти шесть человек обладали безграничной властью, сколотили огромные состояния, командовали собственными армиями, решали, кто победит на выборах.Они унаследовали страну, в которой политическая и экономическая культура, от царей до комиссаров, опирается на вековые традиции деспотии. Они унаследовали общество, в котором базовые человеческие инстинкты частной инициативы и предпринимательства подавлялись на протяжении семидесяти лет. Эти шестеро были среди тех, кто заставил Россию совершить грандиозный переход от рухнувшего социализма к олигархическому капитализму, неизбежному этапу на пути страны к либеральной рыночной системе. В конце концов не может быть капитализма без капиталистов. Они были первыми. После распада Советского Союза многие в России ждали скорого наступления золотого века. Эта книга помогает понять, почему все оказалось гораздо сложнее.Глубокой зимой, в мрачную и тревожную пору, старик вновь удалился в свое угрюмое уединение. Борис Ельцин, президент России, в течение двух месяцев едва ли хоть раз появился в Кремле после того, как в декабре 1997 года его госпитализировали с острой вирусной инфекцией. В январе он исчез из виду, скрылся подальше от Москвы, на Валдае, в лесистой курортной местности в направлении границы с Финляндией. Ельцин был способен на резкие всплески активности, но сейчас словно впал в спячку. Через год после операции на сердце он был не состоянии надолго сосредоточиться на чем-либо и периодически, казалось, отключался в ходе бесед. В феврале он поехал с государственным визитом в Италию. Он был бледен и скован в движениях. У Могилы Неизвестного Солдата в Риме он нарушил протокол, не отдав дань уважения итальянскому флагу, несмотря на отчаянные попытки помощников остановить президента в нужном месте. Он допустил странный промах, заявив, что Генеральный секретарь ООН Кофи Аннан посетит Ирак. Аннан сказал, что это не входит в его планы. На пресс-конференции Ельцин не мог без посторонней помощи отвечать на простые вопросы. «Я не говорил, что поеду в Ирак», – тупо повторял он.У небольшой группы богатейших российских предпринимателей поведение Ельцина вызывало большую тревогу. Россия нуждалась в сильном политическом лидере. Президент был болен, и страна казалась брошенной на произвол судьбы. Отзвуки азиатского финансового кризиса уже достигли России, что привело к снижению цен на нефть и оттоку инвестиций. Предприниматели могли лишиться многого.Всего двумя годами раньше эти магнаты спасли Ельцина во время другой опасной зимней спячки. Они предложили Ельцину услуги самых талантливых политтехнологов, огромное влияние своих телевизионных каналов и первые страницы своих газет, чтобы поддержать его кампанию по переизбранию на пост президента, начинавшуюся в 1996 году довольно неуверенно. Ельцин вышел из оцепенения, ринулся в бой и победил. После победы на выборах Ельцин и магнаты заключили союз – их богатство стало неотделимым от его власти. Ни они, ни Ельцин не могли обойтись друг без друга. Могущество магнатов выросло, и их стали называть олигархами – людьми, владеющими и правящими новой Россией.Теперь олигархи снова обеспокоились – их президент снова отдалялся от них. Самым амбициозным из них был Борис Березовский, невысокий, с изогнутыми дугами бровей, говоривший тихой скороговоркой. Он сколотил состояние, воспользовавшись хаосом, в котором оказалась Россия при быстром переходе от советского социализма к рыночному капитализму. В свои пятьдесят два года он был неутомим. Последний разработанный им дерзкий план заключался в смещении действующего премьер-министра России Виктора Черномырдина и замене его кем-нибудь другим, желательно таким, чтобы прислушивался к мнению олигархов. Березовский понимал, что это очень важное решение: премьер-министр был вторым человеком в государстве. Ельцин часто болел. В любой момент человек, которого он выберет на должность премьер-министра, может стать следующим президентом России. Березовский и другие магнаты начали всерьез говорить о создании «корпоративного правительства». Они станут теневым советом директоров. При больном и отошедшем от дел Ельцине они будут назначать министров и неофициально управлять страной. Они были крупным капиталом, а государство было слабым. 2007-08-08Толковая, основательная, беспристрастная, страстная, впечатляющая без красот, в меру бесстрашная, во всех отношениях респектабельная книга.	2007-04-30На русский язык переведена книга американского журналиста Дэвида Хоффмана «Олигархи. Богатство и власть в новой России» (М.: КоЛибри), вышедшая в 2002 году в Соединенных Штатах. С 1995 по 2001 год Хоффман возглавлял московское бюро «Вашингтон пост» и одновременно работал над книгой об олигархическом капитализме в России, героями которой стали Александр Смоленский, Борис Березовский, Михаил Ходорковский, Владимир Гусинский, Анатолий Чубайс и Юрий Лужков. В предисловии к русскому изданию автор отмечает, что выбрал именно эти персоны, которые «сделали много полезного для своей страны, но и причинили ей много вреда», потому что «они стали символом грандиозного перехода России от потерпевшего крах социализма к олигархическому капитализму, которому и отведено центральное место в этой книге».	2007-04-24Лужков, Березовский, Чубайс и другие в книге «Олигархи» журналиста The Washington Post Дэвида Хоффмана - обширном, пристрастном и, временами, комичном исследовании. Книга Дэвида Хоффмана «Олигархи» - импортный товар в забытом смысле времен застоя, когда «импортом» называлось все, сделанное «там» и «для них» но в силу разных обстоятельств попавшее сюда. Проще говоря, эта книга написана американцем и для американцев, и переведена на русский с опозданием лет эдак в пять.	2007-04-18История не оставила России шансов на постепенное и упорядоченное развитие капитализма. После долгих десятилетий жизни в античеловеческом коммунистическом государстве, которое отрезало своих подданных от остального мира, лишило их самых базовых форм самовыражения, а частную собственность и предпринимательство объявило вне закона, переход к нормальному существованию был сродни выходу на свободу после многолетней отсидки. Обстоятельства усугублялись тем, что в положении бывших узников оказались все граждане России. «На воле» никого не оставалось — никто не сохранил воспоминаний о нормальной жизни, чтобы передать их «вернувшимся». Большинство было растеряно и дезориентировано, но некоторые мгновенно увидели, что перед ними открываются неслыханные возможности.	2007-04-09Русские олигархи глазами американского корреспондента.  О книге Дэвида Хоффмана "Олигархи" – Анна Наринская	2007-04-06Американский журналист Дэвид Хоффман рассказал о русских олигархах с жесткостью и зоркостью хорошего репортера.	;http://inostrankabooks.ru/ru/book/1171/
Черный лебедь. Под знаком непредсказуемости (2-е изд., дополненное);http://inostrankabooks.ru/img/book/w240/978-5-389-09894-7.jpg;Человек Мыслящий. Идеи, способные изменить мир (Издательство «КоЛибри»);Нассим Николас Талеб;Купить электронную книгу:&nbsp,&nbsp, За одно только последнее десятилетие человечество пережило ряд тяжелейших катастроф, потрясений и катаклизмов, не укладывающихся в рамки самых фантастических предсказаний. Пятидесятидвухлетний ливанец, выпускник Сорбонны и нью-йоркский финансовый гуру Нассим Талеб называет такие непрогнозируемые события Черными лебедями. Он убежден: именно они дают толчок как истории в целом, так и существованию каждого отдельного человека. И чтобы преуспеть, надо быть к ним готовыми. Сразу после выхода “Черного лебедя” автор блестяще продемонстрировал свою “не-теорию” на практике: на фоне финансового кризиса компания Талеба заработала (а не потеряла!) для инвесторов полмиллиарда долларов. Но его труд — не учебник по экономике. Это размышления очень незаурядного человека о жизни и о том, как найти в ней свое место.В написанном им позже эссе-постскриптуме “О секретах устойчивости” Талеб дает остроумный отпор тем экономистам-ортодоксам, которые приняли созданное им антиучение в штыки. Вошедшее в книгу собрание афоризмов Нассима Талеба — это блестящая квинтэссенция его оригинальных идей.;http://inostrankabooks.ru/ru/book/23481/
У тебя иное имя;http://inostrankabooks.ru/img/book/w240/978-5-389-08456-8.jpg;Иностранная литература. Современная классика (Издательство «Иностранка»);Хуан Хосе Мильяс;Купить электронную книгу:&nbsp,&nbsp, Хуан Хосе Мильяс (1946, Валенсия) — испанский писатель и журналист, лауреат премий «Sesamo», «Nadal», «Primavera», а также Национальной премии в области прозы «Планета» (2007). Мильяс известен как создатель ряда небольших по объему, но чрезвычайно сильных по производимому впечатлению текстов, ставящих под сомнение грань между реальностью и вымыслом. Как говорит сам писатель, «мы живем во времена «культуры копии», когда реальность является результатом соглашения». И по тому, полагает он, ирония становится одним из наилучших способов исследования этой реальности. Именно ирония, тонкий психологизм и проницательность, умение видеть события повседневной жизни в совершенно неожиданных, фантастических ракурсах придают прозе Мильяса неповторимое своеобразие и очарование.«У тебя иное имя» — роман, вполне отразивший своеобразие мильясовского стиля. Именно это произведение было удостоено престижной литературной премии Испании — «Nadal».;http://inostrankabooks.ru/ru/book/22215/
Террин из зайца;http://inostrankabooks.ru/img/book/w240/978-5-389-00824-3.jpg;Отдельные проекты (Издательство «КоЛибри»);Борис Гайдук;		Купить электронную книгу:&nbsp,&nbsp, Эта необычная кулинарная книга, в которой каждый «рецепт» отсылает нас к известному литературному произведению, кино, сказке, песне, научному докладу или газетной статье. Умберто Эко устами своего героя, странствующего монаха Вильгельма Баскервильского, учит нас варить макароны по-францискански, Штирлиц во вражеском логове пытается выведать тайну приготовления «секретного блюда Рейха» — вестфальского горохового супа, вывезти в Швейцарию радистку Кэт и при этом избежать провала, Крестный Отец в жестокой борьбе с мафией разворачивает в Нью-Йорке сеть пиццерий, великий режиссер Николай Гоголь, создатель блокбастеров «Мертвые души» и «Мертвые души-2», рассказывает пассажи- рам поезда Москва–Киев о приготовлении украинского борща, а греческий салат готовит, разумеется, Одиссей, возвращающийся от стен поверженной Трои с трофеями в виде томатов и перца.Террин а-ля рюсс... Не пытаться угадать, что такое «террин», а состряпать что-нибудь свое, сделать морду утюгом и объявить: Террин, террин, не сомневайтесь, ваше благородие! На снежных просторах моей родины террин испокон веков готовится именно так! Любая баба вам скажет! Итак, заяц!Борис Гайдук2010-07-12Каждый «рецепт» необычной кулинарной книги Бориса Гайдука «Терин из зайца» отсылает нас к известному литературному произведению, кино, сказке, песне, научному докладу или газетной статье	2010-07-12Соловья баснями, как говорится, не кормят. Но что если мораль басни может дать пищу не только для ума, но и для желудка? Да, кулинарные книги тоже могут быть произведением искусства, но шедевральными с точки зрения литературы они становятся не всегда.	2010-07-02Стилизация кулинарных рецептов под литературные произведения или литературная пародия под видом рецептов блюд	2010-06-09Как можно совместить бизнес, любовь к готовке и страсть к писательству? 	2010-06-02Писатель Гайдук попытался совместить в повести художественную литературу и поваренную книгу. Главный герой должен за четыре часа приготовить блюдо, о котором не имеет ни малейшего понятия.	2010-06-01Книга необычных «рецептов», каждый из которых отсылает читателя к сюжету известного литературного произведения, кинофильма, сказки, песни, научного доклада или газетной статьи.	2010-04-15Эта необычная кулинарная книга, в которой каждый «рецепт» отсылает нас к известному литературному произведению, кино, сказке, песне, научному докладу или газетной статье.	2010-04-15Глава из повести Бориса Гайдука 	2010-04-13В паралитературе «для взрослых» давно известен такой специфический жанр — «старые сказки на новый лад».	;http://inostrankabooks.ru/ru/book/1191/
Дневник одного гения;http://inostrankabooks.ru/img/book/w240/978-5-389-10124-1.jpg;Персона (Издательство «КоЛибри»);Сальвадор Дали; «Дневник одного гения» - так называются мемуары Сальвадора Дали, изданные в 1964 году в Париже. Дневник содержит записи с 1952-го по 1963-й год и является своеобразным памятником при жизни, который автор воздвиг сам себе. Полный текст дневника обогащают маргинальные приложения, предусмотренные самим автором для первого издания: 'Наука бздюма', 'Похвала мухе', 'Далианская мистика...', а также сравнительная таблица достоинств художников прошлого и будущего. ;http://inostrankabooks.ru/ru/book/23981/
Последнее письмо от твоего любимого;http://inostrankabooks.ru/img/book/w240/978-5-389-05158-4.jpg;Джоджо Мойес (Издательство «Иностранка»);Джоджо Мойес;Купить электронную книгу:&nbsp,&nbsp, 1960 год. Англия. Дженнифер Стерлинг приходит в себя на больничной койке после жуткой автомобильной катастрофы. Она не может вспомнить ни обстоятельств аварии, ни своего богатого мужа, ни даже то, как ее зовут. Окружающий мир был чужим для нее до тех пор, пока она не наткнулась на письма, адресованные ей и подписанные просто буквой «Б». Их автор признавался  Дженнифер в любви и умолял ее уйти от мужа.Уже в XXI веке Элли, молодой репортер, находит одно из писем в архиве своей газеты. Она надеется, что журналистское расследование судьбы героев этого послания не только поможет восстановить ей пошатнувшуюся карьеру, но и подскажет, как найти выход из непростой ситуации в личной жизни…Книги Джоджо Мойес переведены на многие языки мира, регулярно входят в список бестселлеров «Нью-Йорк таймс», а права на их экранизацию покупают ведущие киностудии Голливуда.;http://inostrankabooks.ru/ru/book/18526/
Искусство иллюстрации;http://inostrankabooks.ru/img/book/w240/978-5-389-08759-0.jpg;Шедевры. Живопись, фотография, архитектура, дизайн (Издательство «КоЛибри»);Эндрю Лумис; В этой книге представлено то, что, по моему опыту, является основой и фундаментом иллюстрации. Насколько мне известно, до меня никто не предпринимал попыток систематизировать и изложить эти основы. Поэтому я решил собрать все столь необходимые познания, черпая их из собственного опыта работы на поприще создания иллюстраций. Я постараюсь ясно изложить основные принципы, которые относятся скорее к рисунку в целом, чем к рисованию конкретных фигур или других объектов. Я предполагаю, что мои читатели уже умеют неплохо рисовать и имеют некоторую подготовку в этой области. Поэтому данная книга не может служить пособием для ранних опытов начинающего и не будет полезна тем, для кого рисование лишь хобби. Она предназначена для тех читателей, которые собираются стать художниками и готовы приложить все усилия и все усердие, которых требует эта профессия. Достигнуть успеха в искусстве нелегко, для этого недостаточно просто чиркать карандашиком в свободное время. Никакой дар или талант, даже огромный, не избавляет от необходимости знать азы, усердно практиковаться и усердно трудиться. Я не утверждаю, что любой человек может рисовать или писать красками. Я утверждаю вот что: любой, кто умеет рисовать или писать красками, сможет усовершенствовать свое умение, если приобретет дополнительные знания. /Эндрю Лумис;http://inostrankabooks.ru/ru/book/24376/
В тени Гоголя;http://inostrankabooks.ru/img/book/w240/978-5-389-00605-8.jpg;Отдельные проекты (Издательство «КоЛибри»);Абрам Терц; «В тени Гоголя» – одна из самых блестящих книг Андрея Синявского, в которой его аналитический талант филолога и философа органично соединился с писательским. Как и в нашумевших «Прогулках с Пушкиным», в этом тексте Синявский непредвзято, с озорным любопытством старается с разных сторон не столько рассмотреть творчество и личность великого Гоголя, сколько распутать клубок под названием «миф о Гоголе». Метод Синявского – это не строгая, сухая «демифологизация», но парадоксально дерзкое хождение мудрого художника в мир пугающе странного и до конца непонятого гения.2010-03-01Трудно представить, но над этой книгой Андрей Синявский, любивший скрываться под озорным одесским псевдонимом Абрам Терц, работал в «местах не столь отдалённых».	2009-08-27Книга Андрея Синявского, написанная под псевдонимом, еще одна отчаянная попытка погрузиться в сложный и непознанный мир под названием "Гоголь".	2009-08-27Понятно, что издание приурочено к юбилею Гоголя, равно как и несомненно, что это одна из лучших книг Синявского.	;http://inostrankabooks.ru/ru/book/1165/
Вокруг Москвы. Истории для путешествий;http://inostrankabooks.ru/img/book/w240/978-5-389-06921-3.jpg;Города и люди (Издательство «КоЛибри»);Алексей Митрофанов; Новая книга А. Митрофанова о Подмосковье доказывает, что за яркими и глубокими впечатлениями путешественнику не обязательно лететь за тысячу верст. Необыкновенное и примечательное может таиться совсем близко — например в часе езды на электричке.А. Митрофанов позволяет себе шагнуть и за границы Московской области, если неподалеку находится город, в котором происходило нечто выдающееся. Сама эта книга — букет удивительных путешествий. На глазах читателя вырастают потрясающие храмы и дворянские усадьбы. Знаменитые дачники устраивают яркие театральные постановки. Резвятся как дети Антон Павлович Чехов и Исаак Ильич Левитан. В тени подмосковных сосен обретают вдохновение Баратынский, Блок, Маяковский, Цветаева. Трясется в тарантасе заморский гость Льюис Кэрролл, направляясь в Новый Иерусалим. Наводит ужас на окружающих «усатая княгиня» — прототип пушкинской «пиковой дамы». По улицам Дмитрова куда-то спешит князь-анархист Кропоткин, по шоссе мчится «Волга» с академиком Ландау. Летит в реку с моста первый Президент России Борис Ельцин. Издание снабжено множеством черно-белых и цветных иллюстраций, позволяющих сделать путешествие вокруг Москвы зримым и запоминающимся.;http://inostrankabooks.ru/ru/book/23212/
Читающий по телам;http://inostrankabooks.ru/img/book/w240/978-5-389-05184-3.jpg;Иностранная литература. Современная классика (Издательство «Иностранка»);Антонио Гарридо; Впервые на русском — международный бестселлер от мастера испанского исторического романа. В этот раз внимание Антонио Гарридо, славящегося глубиной и тщательностью проработки материала, обратилось к средневековому Китаю, где в XIII веке жил знаменитый Сун Цы — родоначальник мировой судебной медицины. «Читающий по телам» получил Международную премию Сарагосы, присуждающуюся за лучший исторический роман.После смерти дедушки молодой Сун Цы, подающий надежды студент столичного университета и помощник уважаемого судьи Фэна, вынужден вернуться с отцом, придворным чиновником, из столицы в родную деревню. Но цепочка трагических случайностей лишает его крова, гонит обратно в большой город. Там юноша вынужден работать помощником шарлатана-прорицателя — но вскоре молва о его поразительной способности «читать по телам» доходит до самого императора. Сын Неба поручает юноше расследование серии загадочных убийств — расследование, от результатов которого зависит не только жизнь Сун Цы и тех, кто ему дорог, но и хрупкое равновесие в Поднебесной…;http://inostrankabooks.ru/ru/book/19052/
Неугомонный;http://inostrankabooks.ru/img/book/w240/978-5-389-06323-5.jpg;Мировой детектив (Издательство «Иностранка»);Хеннинг Манкелль; Зимним днем во время ежедневной прогулки в лесу бесследно исчезает пенсионер, в прошлом морской офицер высокого ранга, Хокан фон Энке, а следом — его жена. Для шестидесятилетнего комиссара полиции Курта Валландера это дело оказывается еще и личным: пропавшие — свекор и свекровь его дочери Линды, дед и бабка ее маленькой дочки. Запутанные нити, похоже, ведут в прошлое, в эпоху холодной войны. Кажется, неугомонный комиссар вплотную подобрался к шпионской тайне. Тем временем на него самого надвигается непредвиденная опасность.;http://inostrankabooks.ru/ru/book/19286/
Любовь живет три года;http://inostrankabooks.ru/img/book/w240/978-5-389-04139-4.jpg;The best of Иностранка (Издательство «Иностранка»);Фредерик Бегбедер;Купить электронную книгу:&nbsp,&nbsp, Любовь живет три года — это закон природы. Так считает Марк Марронье, знакомый читателям по романам “99 франков” и “Каникулы в коме”. Но причина его развода с женой никак не связана с законами природы, просто новая любовь захватывает его целиком, не оставляя места ничему другому. Однако Марк верит в свою теорию и поэтому с затаенным страхом ждет приближения роковой даты.;http://inostrankabooks.ru/ru/book/15748/
Системы власти;http://inostrankabooks.ru/img/book/w240/978-5-389-07104-9.jpg;Человек Мыслящий. Идеи, способные изменить мир (Издательство «КоЛибри»);Ноам Хомский;Купить электронную книгу:&nbsp,&nbsp, «Если у вас при себе молоток, то любая проблема для вас — гвоздь». С помощью провокационных обобщений и упрощений Ноам Хомский, известный лингвист, философ, общественный деятель, беспощадный критик политики США и противник глобализации, бросает вызов читателям, побуждая их мыслить активнее и в итоге заставляя по-новому взглянуть на острые проблемы современности. На чем основывается современный экономический и политический миропорядок? Каково будущее демократии в арабском мире? Что подтолкнуло Европу к экономическому кризису? Рассуждая об этом, а также о ценностях свободы, суверенитета, соблюдения прав человека, Хомский оперирует фактами, казалось бы, известными каждому из нас, но его выводы абсолютно неожиданны и потому гениальны. Нет, конечно, ментальная встряска — это не всегда приятно, но полезно ли? Безусловно!;http://inostrankabooks.ru/ru/book/21406/
Высокая вода;http://inostrankabooks.ru/img/book/w240/978-5-389-05075-4.jpg;Мировой детектив (Издательство «Иностранка»);Донна Леон; Два головореза проникают в богатую венецианскую квартиру Бретт Линч, американской специалистки по китайским древностям, и зверски избивают хозяйку. Если бы не случайное вмешательство подруги, Бретт вряд ли осталась бы жива. Начальство комиссара Брунетти склоняется к версии неудавшегося ограбления, однако сыщик ее отвергает: он обращает внимание на то, что нападавшие почемуAто требовали от своей жертвы, чтобы она отменила назначенную на ближайшие дни встречу с директором музея Дворца дожей, Dottore Семенцато. Вскоре Брунетти убеждается, что и впрямь имеет дело с серьезным преступлением: поблизости происходит убийство…;http://inostrankabooks.ru/ru/book/17366/
Ярмарка коррупции;http://inostrankabooks.ru/img/book/w240/978-5-389-07027-1.jpg;Мировой детектив (Издательство «Иностранка»);Дэвид Лисс; «Ярмарка коррупции» — очередная книга о приключениях Бенджамина Уивера, бывшего знаменитого боксера, а теперь лондонского частного детектива, уже знакомого читателю по бестселлеру «Заговор бумаг».В первой же главе этого романа Уивера приговаривают к повешению — за убийство, которого он не совершал. Но сразу после оглашения приговора ему на шею кидается прекрасная блондинка — которую он видит впервые в жизни — и незаметно передает ему отмычку и напильник. Уивер понимает: кто-то приложил огромные усилия к тому, чтобы отправить его на виселицу, но некая противоборствующая сила готова на все, чтобы его освободить. И вот, бежав из камеры смертников самой грозной тюрьмы королевства, он должен доказать свою невиновность. Но как это сделать, если на суд надежды мало, а заговор, жертвой которого оказался Уивер, связан с близящимися всеобщими выборами? Выход один — придумать себе новую личину и, надев маску, проникнуть в самое средоточие заговора!;http://inostrankabooks.ru/ru/book/21207/
